CustomerID,Age,Gender,NPS,MembershipFlag
Customer933,34,Other,36,Y
Customer934,67,Other,2,Y
Customer935,57,Other,-34,Y
Customer936,62,Other,15,Y
Customer937,49,Other,47,N
Customer938,79,Female,19,Y
Customer939,46,Female,89,N
Customer940,68,Female,85,Y
Customer941,75,Male,-79,N
Customer942,20,Male,11,N
Customer943,73,Female,94,Y
Customer944,57,Male,-26,N
Customer945,51,Male,75,N
Customer946,57,Other,35,Y
Customer947,44,Other,100,Y
Customer948,30,Male,42,Y
Customer949,62,Male,-69,Y
Customer950,50,Female,80,Y
Customer951,23,Male,-34,Y
Customer952,41,Other,-97,Y
Customer953,36,Male,-71,Y
Customer954,33,Female,-88,N
Customer955,57,Other,-80,Y
Customer956,45,Other,-60,N
Customer957,50,Other,20,Y
Customer958,76,Other,-82,Y
Customer959,76,Male,-53,Y
Customer960,65,Female,-15,Y
Customer961,58,Male,-38,N
Customer962,30,Male,47,N
Customer963,60,Other,91,Y
Customer964,62,Female,-64,N
Customer965,42,Other,-70,Y
Customer966,70,Male,-27,N
Customer967,59,Male,45,Y
Customer968,53,Other,6,N
Customer969,80,Male,2,N
Customer970,44,Male,9,N
Customer971,55,Other,-81,Y
Customer972,77,Male,38,N
Customer973,24,Female,-15,Y
Customer974,22,Other,-57,N
Customer975,60,Female,-19,Y
Customer976,62,Male,-37,Y
Customer977,75,Male,21,Y
Customer978,74,Other,61,N
Customer979,68,Male,-14,N
Customer980,48,Other,-36,Y
Customer981,40,Other,-46,Y
Customer982,59,Other,-27,Y
Customer983,27,Other,16,N
Customer984,49,Other,28,N
Customer985,60,Female,65,N
Customer986,70,Other,36,N
Customer987,47,Female,-6,N
Customer988,56,Male,98,Y
Customer989,48,Other,44,Y
Customer990,35,Male,-2,Y
Customer991,53,Other,11,Y
Customer992,19,Female,-49,N
Customer993,31,Female,45,N
Customer994,30,Female,90,Y
Customer995,46,Male,-68,N
Customer996,29,Other,-97,Y
Customer997,56,Male,-14,N
Customer998,19,Female,-26,N
Customer999,49,Male,79,Y
Customer1000,30,Female,-92,Y
Customer1001,63,Female,-37,Y
Customer1002,44,Female,-71,N
Customer1003,66,Other,35,N
Customer1004,58,Other,32,N
Customer1005,34,Female,-25,Y
Customer1006,57,Male,90,Y
Customer1007,48,Male,28,Y
Customer1008,51,Other,-86,N
Customer1009,77,Female,-12,N
Customer1010,41,Male,65,Y
Customer1011,62,Female,69,Y
Customer1012,52,Male,27,Y
Customer1013,65,Other,73,N
Customer1014,23,Female,80,N
Customer1015,36,Female,-75,Y
Customer1016,47,Male,-40,Y
Customer1017,24,Male,22,Y
Customer1018,27,Male,-34,N
Customer1019,58,Female,81,N
Customer1020,49,Other,49,N
Customer1021,51,Other,-75,Y
Customer1022,80,Male,-18,Y
Customer1023,45,Other,7,Y
Customer1024,77,Male,10,Y
Customer1025,32,Other,-41,Y
Customer1026,47,Female,-62,Y
Customer1027,54,Male,22,Y
Customer1028,46,Other,-65,Y
Customer1029,39,Female,-80,Y
Customer1030,21,Other,68,Y
Customer1031,37,Female,17,Y
Customer1032,49,Female,-53,N
Customer1033,53,Other,-75,Y
Customer1034,67,Other,90,Y
Customer1035,21,Female,-65,N
Customer1036,44,Female,51,Y
Customer1037,34,Female,27,N
Customer1038,29,Male,48,N
Customer1039,39,Female,45,Y
Customer1040,34,Male,-86,Y
Customer1041,27,Female,-22,N
Customer1042,71,Male,33,Y
Customer1043,18,Female,70,Y
Customer1044,39,Female,58,Y
Customer1045,43,Female,-73,N
Customer1046,73,Other,35,N
Customer1047,76,Other,56,Y
Customer1048,35,Female,48,Y
Customer1049,67,Male,19,N
Customer1050,31,Male,-13,N
Customer1051,64,Female,85,Y
Customer1052,46,Other,87,Y
Customer1053,29,Male,77,Y
Customer1054,53,Other,-70,N
Customer1055,76,Male,-54,N
Customer1056,52,Female,-67,Y
Customer1057,69,Other,-99,N
Customer1058,78,Male,5,Y
Customer1059,29,Female,94,Y
Customer1060,24,Female,-7,Y
Customer1061,46,Female,-29,Y
Customer1062,28,Other,-49,Y
Customer1063,50,Other,34,N
Customer1064,23,Female,46,N
Customer1065,64,Other,-11,Y
Customer1066,32,Male,-9,N
Customer1067,49,Female,42,Y
Customer1068,68,Female,-23,N
Customer1069,28,Other,75,N
Customer1070,75,Female,24,N
Customer1071,40,Male,41,N
Customer1072,43,Other,30,Y
Customer1073,51,Other,-51,N
Customer1074,63,Female,-8,N
Customer1075,51,Female,23,N
Customer1076,46,Female,-47,N
Customer1077,21,Other,33,N
Customer1078,34,Female,76,N
Customer1079,52,Male,50,N
Customer1080,30,Female,-23,N
Customer1081,58,Female,-23,Y
Customer1082,56,Other,-81,Y
Customer1083,32,Female,-10,Y
Customer1084,72,Other,87,N
Customer1085,46,Female,-2,Y
Customer1086,46,Male,72,Y
Customer1087,28,Male,88,Y
Customer1088,69,Other,-45,N
Customer1089,49,Other,-99,Y
Customer1090,19,Female,4,Y
Customer1091,64,Female,72,Y
Customer1092,31,Male,67,Y
Customer1093,37,Female,11,Y
Customer1094,39,Male,-77,Y
Customer1095,28,Other,56,Y
Customer1096,44,Female,94,N
Customer1097,20,Other,8,Y
Customer1098,34,Female,-33,Y
Customer1099,79,Male,13,N
Customer1100,61,Other,93,N
Customer1101,73,Other,-17,N
Customer1102,45,Female,81,N
Customer1103,46,Other,80,N
Customer1104,38,Male,-52,Y
Customer1105,64,Other,-69,Y
Customer1106,33,Other,-40,Y
Customer1107,54,Female,69,N
Customer1108,76,Other,28,Y
Customer1109,37,Female,90,Y
Customer1110,23,Female,1,N
Customer1111,36,Other,-66,N
Customer1112,74,Male,-50,Y
Customer1113,22,Female,98,N
Customer1114,20,Other,-56,Y
Customer1115,76,Female,-24,N
Customer1116,18,Male,12,Y
Customer1117,75,Male,-36,Y
Customer1118,77,Female,-87,Y
Customer1119,55,Male,-8,N
Customer1120,32,Other,30,N
Customer1121,51,Other,-77,N
Customer1122,78,Female,-36,N
Customer1123,52,Male,75,Y
Customer1124,66,Other,37,Y
Customer1125,42,Other,-88,Y
Customer1126,41,Other,100,Y
Customer1127,29,Female,41,N
Customer1128,35,Female,-1,N
Customer1129,32,Other,37,N
Customer1130,61,Other,67,N
Customer1131,33,Male,50,Y
Customer1132,44,Male,-2,N
Customer1133,25,Male,-46,N
Customer1134,77,Female,-38,N
Customer1135,63,Other,-30,Y
Customer1136,42,Female,69,Y
Customer1137,34,Other,-2,Y
Customer1138,46,Male,-35,N
Customer1139,70,Male,-22,Y
Customer1140,25,Male,-28,Y
Customer1141,32,Male,-54,Y
Customer1142,44,Other,-20,Y
Customer1143,63,Male,25,Y
Customer1144,67,Other,-49,Y
Customer1145,69,Other,45,N
Customer1146,24,Female,45,N
Customer1147,20,Male,51,Y
Customer1148,46,Male,-78,N
Customer1149,61,Female,39,Y
Customer1150,70,Other,50,N
Customer1151,41,Male,-80,Y
Customer1152,77,Other,-37,N
Customer1153,75,Female,-29,Y
Customer1154,20,Other,61,Y
Customer1155,37,Male,29,N
Customer1156,63,Other,-32,Y
Customer1157,32,Other,58,N
Customer1158,42,Male,-33,Y
Customer1159,47,Male,97,Y
Customer1160,31,Other,46,Y
Customer1161,24,Other,27,Y
Customer1162,34,Female,6,N
Customer1163,79,Male,8,N
Customer1164,61,Other,-29,N
Customer1165,37,Male,2,N
Customer1166,53,Female,40,N
Customer1167,26,Other,-36,Y
Customer1168,55,Other,33,Y
Customer1169,65,Other,98,N
Customer1170,74,Male,11,Y
Customer1171,77,Female,54,N
Customer1172,80,Male,-22,Y
Customer1173,39,Other,79,N
Customer1174,71,Female,25,Y
Customer1175,70,Other,20,Y
Customer1176,70,Other,-14,N
Customer1177,19,Male,-53,Y
Customer1178,41,Other,-13,N
Customer1179,25,Female,-33,Y
Customer1180,28,Other,71,N
Customer1181,30,Other,0,Y
Customer1182,34,Male,-84,N
Customer1183,25,Female,-63,Y
Customer1184,38,Male,37,Y
Customer1185,35,Other,-47,N
Customer1186,47,Male,33,N
Customer1187,35,Male,33,N
Customer1188,63,Male,-49,N
Customer1189,64,Male,-86,Y
Customer1190,48,Other,-33,Y
Customer1191,55,Other,84,Y
Customer1192,49,Female,11,Y
Customer1193,28,Male,83,Y
Customer1194,62,Male,3,N
Customer1195,42,Female,-94,N
Customer1196,50,Male,-50,N
Customer1197,77,Female,-43,N
Customer1198,55,Other,91,N
Customer1199,58,Female,8,Y
Customer1200,25,Male,10,Y
Customer1201,28,Female,53,N
Customer1202,39,Other,85,N
Customer1203,68,Male,-70,N
Customer1204,41,Other,93,Y
Customer1205,58,Other,-9,N
Customer1206,34,Female,5,N
Customer1207,29,Other,-88,N
Customer1208,74,Male,45,Y
Customer1209,63,Other,18,N
Customer1210,49,Other,40,Y
Customer1211,32,Female,14,N
Customer1212,33,Other,51,N
Customer1213,71,Female,-44,Y
Customer1214,39,Female,25,Y
Customer1215,45,Male,56,N
Customer1216,37,Male,83,N
Customer1217,50,Male,-47,Y
Customer1218,27,Male,32,Y
Customer1219,57,Female,62,N
Customer1220,49,Other,-82,Y
Customer1221,67,Male,82,Y
Customer1222,77,Male,-24,N
Customer1223,50,Male,-32,N
Customer1224,19,Other,-57,N
Customer1225,50,Male,-63,Y
Customer1226,50,Other,-39,N
Customer1227,58,Female,-79,N
Customer1228,30,Female,-28,Y
Customer1229,47,Female,67,N
Customer1230,50,Other,53,Y
Customer1231,30,Male,24,Y
Customer1232,69,Male,-96,N
Customer1233,43,Male,-47,N
Customer1234,39,Male,-15,Y
Customer1235,56,Male,76,N
Customer1236,19,Other,-98,Y
Customer1237,55,Female,-63,Y
Customer1238,56,Male,41,N
Customer1239,43,Female,74,N
Customer1240,63,Other,41,Y
Customer1241,75,Other,-28,Y
Customer1242,67,Male,-63,N
Customer1243,32,Other,91,Y
Customer1244,51,Female,71,Y
Customer1245,59,Male,24,Y
Customer1246,72,Male,-31,N
Customer1247,61,Female,-36,Y
Customer1248,66,Male,-76,Y
Customer1249,57,Male,-85,N
Customer1250,28,Female,-86,Y
Customer1251,78,Male,30,Y
Customer1252,20,Male,94,N
Customer1253,76,Female,-64,N
Customer1254,23,Other,82,N
Customer1255,26,Female,24,N
Customer1256,23,Male,12,N
Customer1257,26,Female,65,Y
Customer1258,56,Male,90,Y
Customer1259,48,Male,-100,N
Customer1260,49,Female,-30,Y
Customer1261,58,Male,2,N
Customer1262,67,Other,-82,Y
Customer1263,29,Male,-49,Y
Customer1264,25,Female,17,Y
Customer1265,25,Other,57,N
Customer1266,67,Other,6,N
Customer1267,45,Male,-46,N
Customer1268,79,Female,-87,Y
Customer1269,37,Male,-88,N
Customer1270,79,Male,-17,Y
Customer1271,64,Female,-11,Y
Customer1272,76,Female,-74,N
Customer1273,80,Male,-12,Y
Customer1274,24,Other,36,Y
Customer1275,28,Male,-60,Y
Customer1276,37,Other,-53,N
Customer1277,33,Male,-89,N
Customer1278,21,Female,37,N
Customer1279,23,Other,-95,Y
Customer1280,75,Female,61,Y
Customer1281,39,Female,79,N
Customer1282,43,Female,-60,Y
Customer1283,80,Female,-95,N
Customer1284,20,Female,29,N
Customer1285,80,Male,-86,N
Customer1286,58,Other,44,N
Customer1287,77,Male,-85,Y
Customer1288,59,Male,55,Y
Customer1289,31,Male,-16,Y
Customer1290,28,Female,99,N
Customer1291,35,Male,-91,Y
Customer1292,71,Other,37,N
Customer1293,29,Male,37,N
Customer1294,40,Female,100,N
Customer1295,29,Other,55,Y
Customer1296,30,Other,51,N
Customer1297,42,Other,-82,Y
Customer1298,62,Other,-33,Y
Customer1299,68,Male,83,Y
Customer1300,75,Female,94,Y
Customer1301,36,Other,-59,Y
Customer1302,72,Other,39,Y
Customer1303,63,Female,45,Y
Customer1304,53,Male,50,Y
Customer1305,62,Other,-17,N
Customer1306,25,Male,33,N
Customer1307,46,Male,-48,Y
Customer1308,72,Male,-3,Y
Customer1309,70,Male,-59,Y
Customer1310,72,Other,93,Y
Customer1311,49,Other,-71,Y
Customer1312,68,Male,-92,N
Customer1313,61,Male,69,Y
Customer1314,35,Female,-67,Y
Customer1315,23,Female,67,Y
Customer1316,35,Female,-13,N
Customer1317,36,Other,44,N
Customer1318,39,Female,56,Y
Customer1319,54,Other,-51,N
Customer1320,49,Other,-25,N
Customer1321,73,Other,76,N
Customer1322,58,Other,100,N
Customer1323,76,Female,88,N
Customer1324,20,Male,-55,N
Customer1325,45,Male,-55,N
Customer1326,27,Male,25,N
Customer1327,68,Female,-84,Y
Customer1328,52,Male,-35,Y
Customer1329,78,Female,3,N
Customer1330,46,Female,-96,N
Customer1331,71,Female,22,Y
Customer1332,80,Male,81,Y
Customer1333,32,Male,24,N
Customer1334,50,Male,11,Y
Customer1335,24,Other,-85,N
Customer1336,29,Female,-20,Y
Customer1337,66,Other,-10,N
Customer1338,47,Female,34,Y
Customer1339,38,Male,35,N
Customer1340,48,Female,-29,Y
Customer1341,75,Female,-5,Y
Customer1342,78,Other,10,N
Customer1343,41,Female,-19,N
Customer1344,37,Male,-63,Y
Customer1345,54,Female,-47,Y
Customer1346,21,Female,-25,N
Customer1347,45,Female,-86,Y
Customer1348,61,Other,77,Y
Customer1349,79,Female,83,Y
Customer1350,37,Female,15,Y
Customer1351,77,Other,-92,Y
Customer1352,41,Other,-93,N
Customer1353,67,Other,9,Y
Customer1354,66,Other,46,Y
Customer1355,68,Male,-50,N
Customer1356,49,Male,99,N
Customer1357,58,Female,84,N
Customer1358,53,Male,95,N
Customer1359,75,Female,-70,N
Customer1360,70,Male,1,Y
Customer1361,51,Other,-98,Y
Customer1362,53,Other,-2,Y
Customer1363,19,Male,-18,N
Customer1364,32,Male,-58,N
Customer1365,51,Female,-72,N
Customer1366,53,Female,-91,Y
Customer1367,23,Female,39,Y
Customer1368,56,Other,-55,Y
Customer1369,59,Other,-71,Y
Customer1370,68,Other,-7,Y
Customer1371,68,Other,-69,Y
Customer1372,75,Female,100,N
Customer1373,71,Other,-54,Y
Customer1374,78,Other,-13,Y
Customer1375,29,Other,-38,Y
Customer1376,20,Other,53,Y
Customer1377,62,Male,30,Y
Customer1378,35,Female,-78,N
Customer1379,57,Female,-27,Y
Customer1380,38,Other,-51,Y
Customer1381,32,Male,63,N
Customer1382,50,Female,23,N
Customer1383,52,Female,-88,Y
Customer1384,43,Other,25,Y
Customer1385,25,Other,-72,Y
Customer1386,53,Female,65,Y
Customer1387,65,Female,20,Y
Customer1388,47,Male,-11,N
Customer1389,40,Female,32,N
Customer1390,59,Female,47,Y
Customer1391,61,Other,-23,Y
Customer1392,31,Female,8,N
Customer1393,31,Other,-87,N
Customer1394,19,Female,35,Y
Customer1395,72,Female,-53,Y
Customer1396,54,Female,40,Y
Customer1397,22,Male,-77,Y
Customer1398,55,Other,-22,Y
Customer1399,62,Male,92,Y
Customer1400,58,Female,61,N
Customer1401,79,Male,-50,N
Customer1402,71,Other,-98,N
Customer1403,77,Female,27,N
Customer1404,78,Male,18,Y
Customer1405,64,Male,-43,N
Customer1406,31,Other,24,N
Customer1407,73,Male,99,Y
Customer1408,56,Other,12,N
Customer1409,42,Female,-46,Y
Customer1410,37,Female,18,Y
Customer1411,19,Male,19,N
Customer1412,56,Female,-21,N
Customer1413,23,Female,-59,N
Customer1414,34,Male,-80,Y
Customer1415,76,Female,-91,N
Customer1416,42,Male,-44,Y
Customer1417,74,Other,52,N
Customer1418,45,Other,-45,Y
Customer1419,19,Other,-63,N
Customer1420,52,Male,-15,N
Customer1421,54,Male,12,Y
Customer1422,22,Female,88,N
Customer1423,80,Female,11,N
Customer1424,18,Female,74,Y
Customer1425,57,Female,-47,N
Customer1426,29,Female,-55,N
Customer1427,73,Male,95,Y
Customer1428,53,Male,-97,N
Customer1429,62,Other,93,Y
Customer1430,40,Other,70,N
Customer1431,64,Other,-39,N
Customer1432,48,Other,23,Y
Customer1433,28,Male,27,N
Customer1434,27,Male,11,Y
Customer1435,20,Male,-16,Y
Customer1436,71,Female,-97,N
Customer1437,31,Female,-36,Y
Customer1438,33,Other,-39,N
Customer1439,27,Female,-11,Y
Customer1440,46,Male,19,N
Customer1441,27,Other,29,N
Customer1442,29,Other,36,Y
Customer1443,47,Female,84,N
Customer1444,58,Other,-56,N
Customer1445,18,Female,45,N
Customer1446,22,Female,11,Y
Customer1447,37,Other,75,N
Customer1448,25,Female,-59,N
Customer1449,60,Female,-60,Y
Customer1450,29,Female,-12,N
Customer1451,18,Female,85,Y
Customer1452,74,Other,-59,Y
Customer1453,71,Male,-66,N
Customer1454,37,Male,65,Y
Customer1455,45,Female,-34,N
Customer1456,74,Female,-60,N
Customer1457,60,Female,-2,N
Customer1458,54,Male,-51,Y
Customer1459,64,Female,3,Y
Customer1460,54,Other,-15,N
Customer1461,29,Other,99,N
Customer1462,54,Other,-22,Y
Customer1463,66,Male,-56,N
Customer1464,66,Female,98,Y
Customer1465,73,Female,46,Y
Customer1466,61,Female,5,N
Customer1467,73,Male,44,N
Customer1468,45,Male,92,N
Customer1469,64,Male,21,Y
Customer1470,32,Male,-24,Y
Customer1471,23,Other,-45,Y
Customer1472,61,Male,11,Y
Customer1473,76,Male,-8,N
Customer1474,78,Male,-60,Y
Customer1475,37,Female,69,N
Customer1476,67,Female,-95,Y
Customer1477,31,Female,96,Y
Customer1478,19,Other,-3,N
Customer1479,26,Other,-28,Y
Customer1480,80,Male,67,N
Customer1481,54,Female,-60,Y
Customer1482,37,Other,-92,N
Customer1483,43,Female,-93,Y
Customer1484,46,Other,71,Y
Customer1485,18,Other,85,N
Customer1486,72,Male,3,N
Customer1487,52,Male,94,N
Customer1488,23,Other,-88,Y
Customer1489,54,Male,-82,Y
Customer1490,70,Other,-3,Y
Customer1491,76,Other,-5,Y
Customer1492,22,Female,-52,Y
Customer1493,50,Male,-1,Y
Customer1494,66,Male,-19,N
Customer1495,68,Male,57,Y
Customer1496,31,Female,-35,Y
Customer1497,29,Female,-10,N
Customer1498,59,Female,-42,N
Customer1499,37,Male,-48,N
Customer1500,70,Male,-49,N
Customer1501,67,Male,-20,N
Customer1502,41,Female,58,Y
Customer1503,76,Female,-86,Y
Customer1504,60,Other,20,N
Customer1505,79,Female,47,N
Customer1506,51,Other,-96,Y
Customer1507,42,Male,34,N
Customer1508,67,Female,-83,Y
Customer1509,46,Male,-45,Y
Customer1510,74,Male,-26,N
Customer1511,56,Male,-5,Y
Customer1512,48,Male,13,Y
Customer1513,73,Female,0,Y
Customer1514,64,Male,72,Y
Customer1515,60,Other,-73,N
Customer1516,67,Female,-51,N
Customer1517,40,Male,-99,N
Customer1518,61,Female,-33,N
Customer1519,55,Other,27,N
Customer1520,37,Male,-24,Y
Customer1521,40,Other,-77,Y
Customer1522,79,Male,11,Y
Customer1523,62,Other,75,Y
Customer1524,69,Male,72,N
Customer1525,33,Female,18,N
Customer1526,67,Male,85,Y
Customer1527,59,Female,-65,N
Customer1528,77,Male,-99,Y
Customer1529,72,Male,26,Y
Customer1530,25,Other,4,N
Customer1531,67,Other,-83,N
Customer1532,38,Other,76,N
Customer1533,18,Male,-93,Y
Customer1534,72,Male,85,N
Customer1535,25,Male,-86,Y
Customer1536,46,Female,44,N
Customer1537,49,Female,-78,Y
Customer1538,55,Male,93,N
Customer1539,22,Other,97,Y
Customer1540,64,Other,-8,Y
Customer1541,39,Other,54,N
Customer1542,64,Male,64,Y
Customer1543,51,Other,-52,N
Customer1544,18,Male,-37,N
Customer1545,72,Female,-67,N
Customer1546,72,Other,-83,Y
Customer1547,43,Female,-37,N
Customer1548,60,Other,5,Y
Customer1549,27,Male,-27,N
Customer1550,47,Male,1,N
Customer1551,67,Male,71,Y
Customer1552,35,Male,-84,Y
Customer1553,34,Other,86,N
Customer1554,43,Female,40,Y
Customer1555,25,Male,-49,N
Customer1556,64,Other,87,Y
Customer1557,57,Female,69,Y
Customer1558,66,Male,-37,N
Customer1559,29,Female,93,Y
Customer1560,44,Male,-67,N
Customer1561,25,Female,-6,N
Customer1562,42,Female,-14,Y
Customer1563,63,Male,98,N
Customer1564,21,Other,1,Y
Customer1565,50,Female,91,Y
Customer1566,18,Male,60,N
Customer1567,36,Female,39,Y
Customer1568,48,Female,-25,N
Customer1569,33,Other,-82,N
Customer1570,31,Female,36,Y
Customer1571,70,Female,-27,Y
Customer1572,65,Male,44,N
Customer1573,22,Male,-51,N
Customer1574,58,Other,-62,N
Customer1575,43,Female,68,Y
Customer1576,79,Female,37,Y
Customer1577,45,Female,-89,N
Customer1578,19,Other,-22,Y
Customer1579,67,Female,-86,N
Customer1580,23,Male,-73,Y
Customer1581,80,Other,31,N
Customer1582,26,Male,-65,N
Customer1583,50,Male,18,N
Customer1584,58,Other,-36,N
Customer1585,42,Male,-3,N
Customer1586,65,Female,-54,N
Customer1587,30,Other,-20,Y
Customer1588,26,Male,-62,N
Customer1589,70,Female,-63,N
Customer1590,30,Female,-57,N
Customer1591,48,Male,78,N
Customer1592,58,Female,-4,N
Customer1593,28,Other,23,Y
Customer1594,21,Male,-75,N
Customer1595,51,Female,63,N
Customer1596,78,Female,96,N
Customer1597,55,Male,-4,N
Customer1598,63,Male,-100,Y
Customer1599,21,Male,-48,Y
Customer1600,55,Male,-95,N
Customer1601,36,Other,-64,N
Customer1602,23,Male,-99,Y
Customer1603,51,Other,22,N
Customer1604,35,Other,-32,Y
Customer1605,30,Male,68,N
Customer1606,58,Other,78,Y
Customer1607,40,Male,74,Y
Customer1608,36,Male,-88,N
Customer1609,62,Female,-32,N
Customer1610,28,Male,-35,N
Customer1611,18,Female,-42,N
Customer1612,41,Other,-33,Y
Customer1613,79,Female,-42,Y
Customer1614,71,Other,16,N
Customer1615,24,Male,-91,Y
Customer1616,42,Other,40,N
Customer1617,38,Other,29,N
Customer1618,32,Male,-86,N
Customer1619,18,Other,-55,Y
Customer1620,29,Male,84,N
Customer1621,75,Female,37,Y
Customer1622,24,Male,49,N
Customer1623,32,Male,-12,Y
Customer1624,38,Other,-24,Y
Customer1625,36,Female,35,Y
Customer1626,77,Male,48,Y
Customer1627,46,Female,49,N
Customer1628,42,Female,9,Y
Customer1629,50,Other,-4,Y
Customer1630,66,Male,-56,N
Customer1631,49,Other,-10,Y
Customer1632,66,Male,67,N
Customer1633,52,Female,13,Y
Customer1634,61,Male,49,N
Customer1635,55,Male,57,Y
Customer1636,43,Female,89,Y
Customer1637,28,Female,-28,Y
Customer1638,52,Male,72,Y
Customer1639,25,Other,-66,N
Customer1640,63,Male,-59,Y
Customer1641,31,Female,32,N
Customer1642,27,Other,-74,N
Customer1643,19,Female,97,N
Customer1644,63,Female,89,N
Customer1645,26,Other,-69,Y
Customer1646,20,Female,35,Y
Customer1647,38,Female,2,Y
Customer1648,43,Female,-16,Y
Customer1649,25,Female,45,Y
Customer1650,65,Female,-23,Y
Customer1651,19,Female,42,N
Customer1652,23,Female,53,N
Customer1653,45,Female,80,Y
Customer1654,70,Female,-57,Y
Customer1655,46,Male,-69,Y
Customer1656,43,Male,-73,N
Customer1657,42,Female,66,Y
Customer1658,29,Male,59,Y
Customer1659,22,Other,-24,Y
Customer1660,51,Male,-83,N
Customer1661,65,Female,2,N
Customer1662,54,Female,-31,Y
Customer1663,32,Male,18,N
Customer1664,61,Female,38,N
Customer1665,53,Other,59,N
Customer1666,32,Other,47,Y
Customer1667,60,Female,-4,Y
Customer1668,65,Other,67,N
Customer1669,40,Other,35,N
Customer1670,23,Male,-66,N
Customer1671,63,Other,-32,Y
Customer1672,67,Male,25,N
Customer1673,61,Female,-2,N
Customer1674,76,Male,-23,Y
Customer1675,60,Female,48,N
Customer1676,62,Female,10,N
Customer1677,38,Female,51,Y
Customer1678,40,Female,-84,N
Customer1679,60,Female,45,N
