OrderID,StoreID,Date,ProductID,CustomerID,PromotionID,CampaignID,OrderValue,DiscountValue
Order1290,Store5,2023-04-03,Product171,Customer3241,Promo4,Campaign8,160.16,132.46
Order1291,Store3,2022-11-17,Product375,Customer4672,Promo3,Campaign8,658.24,64.58
Order1292,Store6,2022-05-26,Product427,Customer1877,Promo3,Campaign7,151.29,94.08
Order1293,Store6,2022-05-17,Product101,Customer7393,Promo1,Campaign9,398.59,109.46
Order1294,Store2,2022-08-05,Product110,Customer7333,Promo4,Campaign3,570.93,81.69
Order1295,Store1,2023-02-17,Product247,,Promo4,Campaign7,59.87,154.87
Order1296,Store6,2022-10-23,Product323,,Promo1,Campaign6,161.78,186.14
Order1297,Store8,2021-01-03,Product244,,Promo5,Campaign5,327.2,17.28
Order1298,Store6,2021-02-12,Product23,Customer6862,Promo1,Campaign9,467.7,160.05
Order1299,Store2,2023-02-14,Product354,Customer8151,Promo5,Campaign4,859.9,25.73
Order1300,Store7,2021-02-11,Product466,Customer9695,Promo5,Campaign3,195.4,16.06
Order1301,Store3,2022-12-31,Product225,Customer1147,Promo4,Campaign3,354.0,191.17
Order1302,Store3,2022-10-10,Product353,Customer3758,Promo1,Campaign2,481.02,97.86
Order1303,Store2,2022-10-19,Product444,Customer2114,Promo1,Campaign1,302.82,30.52
Order1304,Store2,2023-05-31,Product465,Customer6394,Promo4,Campaign3,629.49,113.99
Order1305,Store4,2022-05-25,Product262,,Promo3,Campaign8,264.04,52.65
Order1306,Store1,2021-02-06,Product269,Customer2884,Promo1,Campaign6,774.63,92.86
Order1307,Store2,2023-04-03,Product21,Customer9137,Promo2,Campaign2,510.1,124.93
Order1308,Store1,2022-08-02,Product479,Customer5073,Promo2,Campaign8,95.44,173.85
Order1309,Store6,2023-04-17,Product314,,Promo1,Campaign5,630.73,0.62
Order1310,Store5,2022-06-01,Product120,Customer7835,Promo5,Campaign4,573.55,42.83
Order1311,Store3,2023-02-24,Product469,,Promo4,Campaign1,345.21,19.25
Order1312,Store2,2023-10-18,Product481,Customer3071,Promo5,Campaign1,21.05,19.42
Order1313,Store8,2023-05-29,Product412,,Promo2,Campaign4,208.69,189.16
Order1314,Store5,2023-12-18,Product120,Customer4464,Promo2,Campaign9,411.65,187.22
Order1315,Store3,2023-08-17,Product198,Customer7775,Promo4,Campaign10,207.91,149.86
Order1316,Store4,2021-06-04,Product136,Customer2182,Promo2,Campaign10,581.72,128.61
Order1317,Store3,2021-04-23,Product77,Customer9498,Promo3,Campaign6,715.2,169.59
Order1318,Store2,2023-04-16,Product354,,Promo2,Campaign1,857.46,11.68
Order1319,Store8,2022-08-24,Product58,Customer9843,Promo5,Campaign8,650.51,23.9
Order1320,Store5,2022-03-18,Product424,Customer7698,Promo5,Campaign9,692.12,63.42
Order1321,Store5,2021-08-16,Product86,Customer5603,Promo3,Campaign2,612.36,166.5
Order1322,Store8,2023-05-24,Product1,Customer4316,Promo5,Campaign6,985.63,94.45
Order1323,Store5,2022-11-02,Product77,Customer5238,Promo5,Campaign7,268.39,100.71
Order1324,Store3,2022-11-26,Product449,Customer4104,Promo5,Campaign1,273.6,45.85
Order1325,Store8,2023-05-19,Product10,,Promo1,Campaign5,135.07,129.68
Order1326,Store1,2023-10-25,Product444,,Promo3,Campaign5,490.83,177.57
Order1327,Store7,2021-05-01,Product69,,Promo3,Campaign3,105.2,65.9
Order1328,Store1,2023-01-12,Product148,Customer5230,Promo2,Campaign2,277.45,123.84
Order1329,Store3,2022-11-25,Product62,Customer6828,Promo3,Campaign1,487.85,66.39
Order1330,Store2,2021-09-14,Product13,Customer7212,Promo4,Campaign6,958.02,158.54
Order1331,Store3,2021-02-12,Product186,Customer8139,Promo3,Campaign7,964.17,94.99
Order1332,Store1,2023-05-20,Product165,Customer31,Promo4,Campaign2,746.3,67.89
Order1333,Store3,2023-07-05,Product10,,Promo5,Campaign2,395.36,84.01
Order1334,Store5,2022-08-11,Product259,Customer3352,Promo4,Campaign5,866.51,18.25
Order1335,Store8,2023-07-02,Product162,Customer5903,Promo1,Campaign5,876.7,173.22
Order1336,Store8,2022-08-17,Product290,,Promo5,Campaign3,911.1,191.61
Order1337,Store2,2023-10-31,Product414,,Promo4,Campaign3,643.62,95.48
Order1338,Store7,2023-03-03,Product421,Customer9937,Promo5,Campaign1,209.77,44.27
Order1339,Store2,2021-07-31,Product196,Customer311,Promo1,Campaign3,100.17,132.93
Order1340,Store4,2023-07-11,Product34,Customer4610,Promo5,Campaign9,915.63,90.48
Order1341,Store7,2021-12-02,Product160,Customer3091,Promo5,Campaign2,64.99,50.46
Order1342,Store3,2023-10-26,Product85,,Promo3,Campaign1,302.93,7.69
Order1343,Store6,2023-07-11,Product58,Customer3303,Promo2,Campaign9,492.09,177.94
Order1344,Store6,2021-03-24,Product361,,Promo4,Campaign5,31.76,159.35
Order1345,Store7,2023-10-27,Product408,,Promo2,Campaign8,907.84,165.8
Order1346,Store7,2021-06-01,Product265,,Promo1,Campaign4,294.25,87.97
Order1347,Store7,2021-03-19,Product297,Customer1226,Promo1,Campaign8,38.22,150.65
Order1348,Store6,2022-02-16,Product408,Customer25,Promo5,Campaign5,993.65,116.25
Order1349,Store5,2022-01-16,Product25,Customer9924,Promo2,Campaign6,318.28,74.96
Order1350,Store8,2023-08-06,Product36,,Promo4,Campaign6,878.0,168.55
Order1351,Store8,2023-03-01,Product264,,Promo4,Campaign6,458.94,199.75
Order1352,Store6,2021-11-09,Product382,Customer2730,Promo5,Campaign2,666.49,179.86
Order1353,Store3,2023-05-14,Product114,Customer9165,Promo4,Campaign10,248.68,155.24
Order1354,Store8,2022-01-30,Product105,Customer6489,Promo3,Campaign10,507.85,149.5
Order1355,Store4,2022-06-27,Product93,Customer4107,Promo2,Campaign9,265.07,130.05
Order1356,Store4,2021-01-04,Product89,Customer7579,Promo1,Campaign7,951.57,170.72
Order1357,Store8,2021-04-19,Product443,Customer6853,Promo4,Campaign3,70.34,98.62
Order1358,Store3,2023-07-07,Product163,Customer3654,Promo4,Campaign2,281.93,36.35
Order1359,Store6,2023-06-05,Product38,Customer3356,Promo4,Campaign4,894.18,153.61
Order1360,Store3,2021-04-03,Product92,Customer6083,Promo5,Campaign8,485.24,183.9
Order1361,Store7,2021-07-11,Product119,Customer5926,Promo1,Campaign9,604.08,68.27
Order1362,Store8,2021-11-29,Product211,Customer3776,Promo2,Campaign10,655.18,156.6
Order1363,Store8,2022-09-19,Product160,Customer3297,Promo4,Campaign2,80.22,54.74
Order1364,Store7,2023-09-13,Product101,,Promo3,Campaign6,27.56,188.52
Order1365,Store3,2022-07-27,Product369,,Promo5,Campaign8,938.46,136.69
Order1366,Store7,2021-12-22,Product179,,Promo2,Campaign3,278.79,113.86
Order1367,Store1,2022-08-14,Product284,Customer2679,Promo4,Campaign9,386.51,155.97
Order1368,Store4,2021-07-15,Product440,Customer2367,Promo2,Campaign4,685.27,162.65
Order1369,Store2,2021-09-19,Product355,,Promo5,Campaign5,243.94,178.47
Order1370,Store6,2021-11-18,Product392,Customer2309,Promo3,Campaign7,735.74,180.22
Order1371,Store6,2022-02-24,Product297,Customer6295,Promo4,Campaign5,463.66,10.54
Order1372,Store1,2021-11-28,Product374,Customer2768,Promo3,Campaign4,858.04,24.58
Order1373,Store5,2022-11-12,Product23,Customer4726,Promo5,Campaign4,285.76,165.21
Order1374,Store2,2021-01-07,Product438,,Promo3,Campaign5,211.78,189.21
Order1375,Store2,2022-06-18,Product488,,Promo5,Campaign3,833.37,61.53
Order1376,Store2,2021-03-13,Product494,,Promo3,Campaign9,333.06,1.72
Order1377,Store7,2022-09-10,Product279,,Promo2,Campaign2,417.75,64.54
Order1378,Store4,2021-05-19,Product32,Customer8391,Promo2,Campaign7,795.77,76.57
Order1379,Store5,2022-06-26,Product138,Customer5397,Promo5,Campaign4,639.22,152.21
Order1380,Store1,2021-11-20,Product81,Customer722,Promo2,Campaign8,447.31,9.52
Order1381,Store7,2023-08-07,Product419,Customer7603,Promo3,Campaign7,257.39,42.53
Order1382,Store5,2022-08-24,Product355,Customer2634,Promo3,Campaign8,766.56,178.79
Order1383,Store6,2021-03-14,Product319,,Promo4,Campaign4,188.63,30.96
Order1384,Store1,2023-04-20,Product195,Customer6862,Promo5,Campaign2,929.0,151.85
Order1385,Store7,2023-09-15,Product292,Customer9169,Promo2,Campaign7,158.81,72.26
Order1386,Store4,2023-10-29,Product93,Customer8419,Promo5,Campaign9,806.88,132.53
Order1387,Store6,2022-02-15,Product433,Customer4342,Promo2,Campaign6,430.01,14.77
Order1388,Store5,2021-09-15,Product46,Customer9489,Promo4,Campaign7,194.15,57.31
Order1389,Store2,2022-10-13,Product27,,Promo3,Campaign6,408.36,84.96
Order1390,Store8,2023-12-06,Product415,Customer9302,Promo3,Campaign2,229.34,171.44
Order1391,Store5,2021-05-06,Product162,Customer9711,Promo1,Campaign9,144.63,112.7
Order1392,Store6,2023-11-11,Product332,Customer4501,Promo5,Campaign5,246.76,9.05
Order1393,Store7,2022-06-28,Product101,,Promo2,Campaign3,868.72,160.37
Order1394,Store7,2022-03-31,Product187,Customer5308,Promo1,Campaign4,114.88,10.9
Order1395,Store4,2022-10-24,Product438,,Promo5,Campaign4,972.81,186.87
Order1396,Store4,2023-11-11,Product473,,Promo2,Campaign9,14.95,42.34
Order1397,Store4,2023-07-07,Product194,Customer1555,Promo4,Campaign5,661.66,97.59
Order1398,Store1,2023-12-25,Product158,,Promo5,Campaign2,857.95,14.46
Order1399,Store8,2021-03-29,Product492,,Promo2,Campaign6,934.62,112.34
Order1400,Store5,2023-12-03,Product457,Customer7577,Promo3,Campaign7,152.55,99.45
Order1401,Store2,2022-05-31,Product407,Customer9789,Promo5,Campaign8,701.23,82.05
Order1402,Store7,2022-05-15,Product9,,Promo2,Campaign5,116.28,7.11
Order1403,Store2,2021-11-22,Product212,Customer251,Promo3,Campaign8,359.09,175.79
Order1404,Store3,2022-07-07,Product439,,Promo3,Campaign8,734.61,160.53
Order1405,Store4,2023-06-07,Product385,Customer7843,Promo1,Campaign4,352.51,126.61
Order1406,Store6,2023-09-23,Product312,,Promo2,Campaign7,320.24,114.45
Order1407,Store2,2023-09-20,Product167,Customer6760,Promo1,Campaign9,124.89,138.99
Order1408,Store4,2023-07-18,Product343,Customer6632,Promo1,Campaign10,75.77,28.8
Order1409,Store2,2023-07-10,Product274,,Promo4,Campaign4,124.13,186.53
Order1410,Store5,2021-11-04,Product298,Customer6344,Promo1,Campaign9,876.72,56.93
Order1411,Store3,2022-10-19,Product480,Customer5898,Promo1,Campaign4,21.09,131.3
Order1412,Store4,2022-04-15,Product111,Customer7603,Promo4,Campaign1,695.94,121.35
Order1413,Store1,2022-09-17,Product329,Customer6483,Promo4,Campaign4,770.94,127.32
Order1414,Store1,2021-10-18,Product203,Customer5579,Promo5,Campaign2,572.21,175.79
Order1415,Store8,2021-09-06,Product248,Customer2257,Promo1,Campaign6,733.47,59.18
Order1416,Store2,2021-11-20,Product65,Customer4968,Promo3,Campaign8,655.75,149.79
Order1417,Store7,2022-08-27,Product203,Customer3526,Promo4,Campaign6,461.0,119.68
Order1418,Store5,2021-02-28,Product161,Customer5006,Promo2,Campaign9,388.88,15.21
Order1419,Store6,2023-10-18,Product414,Customer7415,Promo5,Campaign6,941.92,82.83
Order1420,Store8,2021-09-26,Product133,Customer7611,Promo5,Campaign7,972.22,167.59
Order1421,Store8,2021-04-04,Product178,Customer2984,Promo1,Campaign5,654.76,63.07
Order1422,Store7,2022-11-18,Product193,Customer1056,Promo3,Campaign8,205.33,96.45
Order1423,Store4,2022-05-30,Product266,Customer9306,Promo4,Campaign2,453.42,97.73
Order1424,Store3,2022-06-17,Product60,Customer6608,Promo2,Campaign2,501.57,123.6
Order1425,Store8,2022-02-06,Product205,Customer5527,Promo1,Campaign8,760.39,176.8
Order1426,Store8,2023-08-25,Product155,Customer1620,Promo3,Campaign6,671.1,34.71
Order1427,Store5,2022-12-22,Product72,Customer5184,Promo1,Campaign2,519.67,100.92
Order1428,Store2,2023-05-27,Product156,,Promo1,Campaign6,683.56,84.85
Order1429,Store5,2022-08-31,Product173,Customer7268,Promo5,Campaign8,33.82,59.18
Order1430,Store3,2021-04-03,Product308,Customer1138,Promo2,Campaign6,778.87,183.92
Order1431,Store5,2022-07-28,Product450,Customer4154,Promo2,Campaign9,219.52,1.63
Order1432,Store4,2023-08-29,Product62,,Promo2,Campaign6,659.85,24.42
Order1433,Store8,2022-03-13,Product373,Customer6807,Promo2,Campaign3,122.83,146.67
Order1434,Store2,2023-10-31,Product460,Customer3580,Promo4,Campaign9,123.32,52.69
Order1435,Store3,2022-04-01,Product475,,Promo4,Campaign10,45.3,144.64
Order1436,Store8,2022-02-19,Product381,Customer4201,Promo2,Campaign5,911.13,166.45
Order1437,Store2,2022-12-05,Product205,Customer9124,Promo3,Campaign6,608.51,50.92
Order1438,Store6,2023-06-01,Product60,Customer1841,Promo4,Campaign4,368.34,38.39
Order1439,Store8,2023-02-01,Product86,Customer1957,Promo4,Campaign3,789.9,29.06
Order1440,Store4,2021-09-22,Product424,Customer7017,Promo3,Campaign10,629.82,40.02
Order1441,Store3,2022-05-22,Product143,Customer2998,Promo2,Campaign5,623.88,53.44
Order1442,Store6,2022-10-08,Product351,Customer617,Promo1,Campaign3,492.17,173.75
Order1443,Store6,2023-06-16,Product7,,Promo4,Campaign2,17.85,154.0
Order1444,Store6,2023-05-11,Product295,Customer700,Promo1,Campaign6,265.88,0.37
Order1445,Store3,2022-11-20,Product497,Customer8968,Promo1,Campaign8,117.99,174.82
Order1446,Store2,2023-05-17,Product179,Customer4163,Promo3,Campaign3,665.79,15.76
Order1447,Store5,2023-11-20,Product227,,Promo2,Campaign6,256.13,131.05
Order1448,Store5,2022-05-02,Product7,,Promo1,Campaign9,455.66,30.29
Order1449,Store6,2021-01-28,Product140,Customer4193,Promo2,Campaign1,359.9,12.46
Order1450,Store1,2021-10-15,Product14,Customer7389,Promo5,Campaign3,151.77,151.95
Order1451,Store1,2022-08-04,Product34,Customer9663,Promo2,Campaign2,958.79,93.44
Order1452,Store3,2023-08-08,Product378,Customer1543,Promo3,Campaign8,934.09,119.81
Order1453,Store2,2021-09-09,Product423,Customer8869,Promo3,Campaign9,93.76,85.07
Order1454,Store3,2023-07-16,Product240,,Promo5,Campaign10,829.09,13.43
Order1455,Store2,2021-04-20,Product329,Customer2232,Promo3,Campaign6,493.49,147.92
Order1456,Store4,2022-10-06,Product320,,Promo2,Campaign3,776.0,164.07
Order1457,Store1,2022-02-02,Product97,Customer1446,Promo2,Campaign10,159.65,8.28
Order1458,Store3,2021-10-03,Product268,Customer7104,Promo2,Campaign8,140.95,75.14
Order1459,Store7,2022-11-20,Product126,Customer4243,Promo3,Campaign10,891.85,111.46
Order1460,Store8,2021-09-04,Product34,Customer5897,Promo2,Campaign7,898.84,121.04
Order1461,Store4,2023-11-08,Product283,Customer3758,Promo4,Campaign2,471.25,115.63
Order1462,Store5,2022-02-12,Product406,Customer3257,Promo5,Campaign7,871.46,138.59
Order1463,Store1,2021-05-05,Product18,Customer9290,Promo4,Campaign1,670.78,193.36
Order1464,Store2,2021-06-02,Product430,Customer2789,Promo2,Campaign8,193.16,78.12
Order1465,Store6,2022-10-20,Product428,Customer5106,Promo3,Campaign5,335.66,111.32
Order1466,Store8,2021-01-20,Product402,Customer3432,Promo5,Campaign9,144.7,139.82
Order1467,Store5,2021-09-04,Product293,Customer2983,Promo4,Campaign3,776.21,118.48
Order1468,Store5,2023-10-30,Product391,Customer7839,Promo2,Campaign7,985.4,77.35
Order1469,Store4,2022-06-15,Product68,Customer568,Promo3,Campaign8,550.91,124.82
Order1470,Store8,2021-04-13,Product237,Customer9862,Promo2,Campaign1,659.31,130.02
Order1471,Store7,2022-08-20,Product80,Customer6828,Promo4,Campaign6,748.63,116.99
Order1472,Store8,2021-12-17,Product86,,Promo4,Campaign2,232.02,41.02
Order1473,Store3,2021-08-22,Product60,Customer2663,Promo5,Campaign8,342.64,101.2
Order1474,Store6,2021-02-06,Product48,Customer8868,Promo3,Campaign6,418.2,176.87
Order1475,Store8,2021-10-19,Product179,Customer5258,Promo1,Campaign3,598.64,173.72
Order1476,Store8,2021-01-17,Product356,Customer961,Promo2,Campaign4,851.99,150.16
Order1477,Store8,2021-03-31,Product84,Customer9406,Promo3,Campaign7,261.66,139.44
Order1478,Store3,2022-11-08,Product95,Customer9528,Promo1,Campaign9,476.18,30.66
Order1479,Store4,2023-09-04,Product308,Customer3387,Promo3,Campaign10,754.02,91.89
Order1480,Store8,2021-09-10,Product252,,Promo2,Campaign2,96.51,22.19
Order1481,Store5,2023-03-28,Product481,Customer9550,Promo2,Campaign9,517.76,163.46
Order1482,Store1,2021-07-03,Product333,Customer3835,Promo5,Campaign6,152.94,58.21
Order1483,Store5,2021-10-17,Product180,Customer2989,Promo4,Campaign2,543.76,153.37
Order1484,Store4,2023-01-31,Product84,Customer5502,Promo4,Campaign8,770.14,162.92
Order1485,Store5,2021-06-07,Product310,Customer3660,Promo4,Campaign4,244.58,178.5
Order1486,Store6,2023-07-12,Product425,Customer2713,Promo5,Campaign8,850.98,150.77
Order1487,Store5,2022-11-22,Product426,Customer4989,Promo4,Campaign7,341.46,112.95
Order1488,Store8,2022-01-28,Product486,Customer322,Promo3,Campaign7,198.88,119.64
Order1489,Store5,2023-11-10,Product150,Customer5018,Promo4,Campaign7,470.67,64.12
Order1490,Store5,2022-03-07,Product39,Customer2771,Promo4,Campaign2,877.31,35.4
Order1491,Store1,2023-09-24,Product279,Customer3305,Promo2,Campaign8,78.24,26.13
Order1492,Store2,2023-10-02,Product304,Customer1032,Promo5,Campaign2,334.3,36.4
Order1493,Store2,2023-12-28,Product113,Customer7362,Promo5,Campaign3,656.63,186.79
Order1494,Store3,2021-04-12,Product376,Customer5901,Promo4,Campaign10,364.01,32.89
Order1495,Store8,2022-10-14,Product417,Customer9383,Promo1,Campaign7,80.12,144.75
Order1496,Store2,2023-06-12,Product127,,Promo2,Campaign7,338.68,36.93
Order1497,Store2,2022-08-08,Product41,Customer1495,Promo4,Campaign7,822.75,195.06
Order1498,Store2,2021-07-26,Product158,Customer3406,Promo1,Campaign4,968.36,73.32
Order1499,Store8,2021-08-01,Product206,Customer8531,Promo3,Campaign5,49.38,82.43
Order1500,Store7,2021-03-20,Product47,Customer2967,Promo2,Campaign7,573.59,80.9
Order1501,Store8,2021-05-13,Product484,Customer377,Promo5,Campaign8,114.25,163.29
Order1502,Store5,2023-11-15,Product185,Customer1373,Promo1,Campaign3,683.59,43.66
Order1503,Store7,2022-04-17,Product72,Customer5421,Promo4,Campaign6,17.81,166.2
Order1504,Store5,2021-10-17,Product57,Customer5385,Promo1,Campaign9,24.59,131.41
Order1505,Store6,2023-10-04,Product239,,Promo5,Campaign10,779.11,44.06
Order1506,Store8,2023-12-28,Product62,Customer5825,Promo3,Campaign5,83.69,13.08
Order1507,Store1,2022-09-26,Product342,Customer8476,Promo1,Campaign4,312.13,155.0
Order1508,Store7,2022-02-26,Product57,Customer6153,Promo4,Campaign9,958.46,43.79
Order1509,Store5,2022-07-12,Product452,Customer3374,Promo1,Campaign4,985.39,177.81
Order1510,Store5,2022-08-04,Product243,Customer1319,Promo3,Campaign3,169.79,25.96
Order1511,Store2,2022-06-23,Product483,,Promo1,Campaign7,565.29,123.27
Order1512,Store1,2022-04-07,Product328,Customer1909,Promo3,Campaign5,563.56,138.43
Order1513,Store1,2023-10-03,Product482,Customer1212,Promo3,Campaign1,457.86,131.54
Order1514,Store2,2021-10-28,Product124,Customer2673,Promo2,Campaign8,925.45,63.21
Order1515,Store7,2023-10-23,Product470,Customer32,Promo2,Campaign1,756.49,175.1
Order1516,Store2,2023-11-10,Product153,Customer900,Promo4,Campaign9,766.88,153.96
Order1517,Store1,2023-08-12,Product255,Customer7940,Promo4,Campaign1,276.87,102.04
Order1518,Store4,2023-09-13,Product217,Customer3045,Promo4,Campaign4,439.98,120.66
Order1519,Store2,2023-03-17,Product424,Customer4232,Promo3,Campaign10,492.55,113.27
Order1520,Store2,2021-09-14,Product232,,Promo3,Campaign4,305.92,189.34
Order1521,Store1,2022-03-29,Product17,Customer9662,Promo2,Campaign9,103.87,179.28
Order1522,Store8,2022-03-14,Product80,Customer6154,Promo3,Campaign1,135.1,47.1
Order1523,Store7,2022-02-02,Product496,Customer7663,Promo2,Campaign10,188.86,52.55
Order1524,Store4,2022-10-11,Product176,Customer1073,Promo1,Campaign9,211.62,196.29
Order1525,Store6,2021-08-10,Product39,Customer9520,Promo4,Campaign4,249.84,47.31
Order1526,Store4,2021-05-16,Product143,Customer6453,Promo4,Campaign7,262.91,190.7
Order1527,Store3,2022-09-18,Product17,Customer7137,Promo5,Campaign9,461.16,129.95
Order1528,Store8,2023-02-15,Product249,Customer8320,Promo2,Campaign7,514.48,10.02
Order1529,Store4,2022-08-08,Product35,Customer6253,Promo5,Campaign2,315.79,67.15
Order1530,Store8,2022-04-30,Product289,Customer6522,Promo4,Campaign6,908.22,95.23
Order1531,Store2,2023-11-08,Product488,Customer6246,Promo5,Campaign6,557.61,166.62
Order1532,Store5,2023-05-27,Product487,Customer6211,Promo1,Campaign3,789.6,65.72
Order1533,Store1,2022-05-16,Product146,Customer9378,Promo5,Campaign4,925.0,62.12
Order1534,Store8,2021-04-03,Product414,Customer5341,Promo1,Campaign6,171.5,184.05
Order1535,Store6,2021-10-06,Product215,Customer37,Promo4,Campaign6,433.6,15.81
Order1536,Store2,2023-09-09,Product165,Customer7651,Promo3,Campaign1,438.88,110.3
Order1537,Store6,2022-09-13,Product111,,Promo2,Campaign10,360.93,100.85
Order1538,Store1,2022-04-21,Product135,Customer3212,Promo5,Campaign8,18.82,11.47
Order1539,Store6,2023-06-01,Product74,,Promo1,Campaign9,817.81,17.55
Order1540,Store4,2022-11-03,Product464,Customer5694,Promo4,Campaign2,120.44,76.39
Order1541,Store1,2023-03-12,Product156,Customer8038,Promo4,Campaign4,995.53,26.83
Order1542,Store2,2021-06-20,Product215,,Promo3,Campaign6,775.23,95.61
Order1543,Store8,2022-01-07,Product354,Customer9638,Promo4,Campaign2,584.21,121.78
Order1544,Store5,2023-01-02,Product274,,Promo4,Campaign7,163.06,138.28
Order1545,Store2,2021-07-04,Product431,Customer119,Promo3,Campaign6,520.24,109.29
Order1546,Store7,2023-07-28,Product279,Customer2342,Promo4,Campaign8,268.5,75.93
Order1547,Store8,2023-04-15,Product499,Customer5294,Promo1,Campaign7,259.8,25.95
Order1548,Store3,2021-07-28,Product148,,Promo5,Campaign10,831.23,49.5
Order1549,Store1,2023-09-21,Product31,,Promo5,Campaign1,386.84,83.88
Order1550,Store2,2023-03-11,Product14,Customer2315,Promo1,Campaign10,456.22,184.82
Order1551,Store4,2022-01-04,Product23,Customer1779,Promo5,Campaign10,844.54,40.52
Order1552,Store4,2022-12-25,Product2,,Promo4,Campaign5,96.91,82.67
Order1553,Store8,2023-10-02,Product413,Customer6768,Promo5,Campaign6,598.67,146.46
Order1554,Store7,2023-04-17,Product178,Customer7835,Promo5,Campaign7,582.43,141.04
Order1555,Store6,2021-09-21,Product329,,Promo4,Campaign4,430.96,193.12
Order1556,Store2,2022-11-13,Product59,Customer2647,Promo5,Campaign9,831.48,38.18
Order1557,Store6,2023-07-02,Product289,Customer1707,Promo4,Campaign1,943.46,3.3
Order1558,Store3,2021-03-11,Product176,,Promo3,Campaign3,470.68,64.46
Order1559,Store1,2022-03-08,Product172,Customer1398,Promo3,Campaign10,461.59,29.94
Order1560,Store3,2023-12-14,Product396,Customer1103,Promo5,Campaign2,507.04,109.69
Order1561,Store5,2021-06-19,Product83,Customer3464,Promo3,Campaign2,725.89,179.76
Order1562,Store7,2021-02-05,Product426,Customer3961,Promo5,Campaign1,671.38,137.65
Order1563,Store6,2021-09-16,Product468,Customer3015,Promo3,Campaign3,230.61,27.16
Order1564,Store2,2021-09-08,Product485,Customer9271,Promo5,Campaign10,73.26,23.22
Order1565,Store6,2021-01-13,Product223,,Promo2,Campaign5,949.76,182.29
Order1566,Store3,2022-11-02,Product35,Customer2495,Promo1,Campaign6,268.46,97.52
Order1567,Store8,2022-06-25,Product297,Customer9774,Promo3,Campaign8,642.21,184.73
Order1568,Store7,2021-02-26,Product469,Customer554,Promo4,Campaign4,830.15,147.24
Order1569,Store5,2023-10-01,Product439,Customer1487,Promo1,Campaign1,307.27,198.67
Order1570,Store3,2022-03-13,Product495,Customer6439,Promo5,Campaign9,639.08,174.25
Order1571,Store5,2023-02-17,Product110,,Promo1,Campaign3,116.82,82.84
Order1572,Store7,2021-08-18,Product235,,Promo4,Campaign8,970.23,151.65
Order1573,Store4,2023-04-11,Product397,Customer1400,Promo4,Campaign4,67.58,94.25
Order1574,Store4,2023-04-21,Product39,Customer2997,Promo5,Campaign3,443.79,46.61
Order1575,Store2,2022-09-12,Product219,,Promo3,Campaign3,541.45,48.21
Order1576,Store8,2021-12-23,Product217,Customer1885,Promo3,Campaign4,792.58,79.46
Order1577,Store3,2021-12-18,Product194,Customer9285,Promo2,Campaign4,129.92,22.29
Order1578,Store4,2023-05-15,Product163,Customer14,Promo4,Campaign7,446.4,35.55
Order1579,Store6,2022-09-14,Product116,Customer7897,Promo2,Campaign2,306.71,100.12
Order1580,Store7,2022-09-27,Product328,Customer6183,Promo4,Campaign8,318.89,190.78
Order1581,Store1,2023-08-23,Product161,Customer5888,Promo2,Campaign2,781.0,115.54
Order1582,Store7,2022-09-20,Product89,,Promo3,Campaign1,15.41,81.7
Order1583,Store6,2021-10-20,Product469,Customer1010,Promo4,Campaign8,751.59,48.54
Order1584,Store4,2023-04-09,Product420,Customer4717,Promo3,Campaign4,812.29,39.18
Order1585,Store4,2021-08-22,Product141,Customer5576,Promo1,Campaign6,902.35,131.68
Order1586,Store3,2022-06-21,Product312,Customer1550,Promo3,Campaign1,630.61,169.67
Order1587,Store5,2023-03-16,Product174,Customer1071,Promo4,Campaign3,340.12,79.77
Order1588,Store1,2022-06-23,Product201,Customer2246,Promo1,Campaign7,432.96,110.13
Order1589,Store1,2023-05-02,Product355,Customer3014,Promo2,Campaign7,970.04,141.35
Order1590,Store5,2021-06-27,Product302,,Promo5,Campaign8,882.37,11.66
Order1591,Store3,2022-07-10,Product356,Customer5946,Promo4,Campaign2,468.89,70.18
Order1592,Store4,2023-08-06,Product113,Customer6379,Promo5,Campaign7,943.63,145.95
Order1593,Store5,2023-04-03,Product367,Customer8838,Promo5,Campaign4,824.73,136.92
Order1594,Store7,2021-08-16,Product428,Customer8554,Promo1,Campaign6,902.08,10.67
Order1595,Store7,2021-09-11,Product174,Customer6285,Promo2,Campaign4,686.15,47.56
Order1596,Store7,2022-11-06,Product499,Customer4248,Promo3,Campaign9,859.08,135.99
Order1597,Store1,2021-01-06,Product74,Customer4139,Promo1,Campaign1,892.85,54.28
Order1598,Store1,2021-02-16,Product325,Customer722,Promo2,Campaign1,101.1,162.88
Order1599,Store7,2023-06-02,Product287,,Promo3,Campaign5,965.56,5.9
Order1600,Store7,2022-08-03,Product125,Customer9618,Promo3,Campaign5,340.28,38.07
Order1601,Store7,2021-09-11,Product24,Customer7792,Promo2,Campaign8,445.5,56.26
Order1602,Store4,2021-02-28,Product32,Customer4952,Promo3,Campaign7,793.98,185.06
Order1603,Store4,2022-07-14,Product254,Customer7281,Promo4,Campaign3,668.25,159.26
Order1604,Store2,2023-10-12,Product497,Customer6064,Promo4,Campaign8,894.13,176.83
Order1605,Store6,2021-09-22,Product113,Customer3425,Promo1,Campaign4,406.57,88.1
Order1606,Store5,2021-09-03,Product195,Customer3733,Promo3,Campaign3,379.56,164.51
Order1607,Store4,2022-03-13,Product16,,Promo3,Campaign2,41.37,170.7
